Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Stage BC (ft),Max Inflow BC (cfs),Max Cum PRCP (in)
syn_event_741_H-L-L_2017-01-23_00-00-00_SM3_BF1_SLR4,SUCCESS,8.047222222222222,36,,29267.,0.4692,0.20,May 28 01:09,May 28 09:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_741_L-L-H_1996-03-29_01-00-00_SM3_BF1_SLR4,SUCCESS,13.048055555555555,56,,55339.,0.9396,4.20,May 29 11:14,May 30 00:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_742_H-L-L_2020-08-10_02-00-00_SM3_BF1_SLR4,SUCCESS,6.6930555555555555,28,,19302.,0.3557,0.52,May 28 01:08,May 28 07:50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_742_L-H-L_1995-08-30_06-00-00_SM3_BF1_SLR4,SUCCESS,8.134444444444444,36,,29044.,0.4537,0.75,May 30 14:07,May 30 22:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_742_L-L-H_2002-12-10_02-00-00_SM3_BF1_SLR4,SUCCESS,12.2225,52,,23421.,0.3970,1.13,May 29 11:13,May 29 23:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_743_H-L-L_2022-01-16_12-00-00_SM3_BF1_SLR4,SUCCESS,8.653611111111111,36,,21148.,0.3751,1.52,May 28 01:09,May 28 09:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_743_L-H-L_2024-02-04_00-00-00_SM3_BF1_SLR4,SUCCESS,9.336666666666668,40,,34744.,0.5960,2.19,May 30 14:06,May 30 23:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_743_L-L-H_2019-01-27_21-00-00_SM3_BF1_SLR4,SUCCESS,11.206944444444444,48,,25957.,0.4396,1.42,May 29 11:14,May 29 22:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_744_H-L-L_2012-03-04_12-00-00_SM3_BF1_SLR4,SUCCESS,7.843333333333333,32,,28923.,0.4847,0.85,May 28 01:08,May 28 08:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_744_L-H-L_1986-12-22_08-00-00_SM3_BF1_SLR4,SUCCESS,9.624166666666667,40,,44959.,0.7389,0.80,May 30 14:06,May 30 23:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_744_L-L-H_1998-03-19_08-00-00_SM3_BF1_SLR4,SUCCESS,8.433333333333334,36,,38314.,0.6460,1.31,May 29 11:13,May 29 19:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_745_H-L-L_2020-04-23_21-00-00_SM3_BF1_SLR4,SUCCESS,7.806388888888889,32,,20333.,0.3420,2.16,May 28 01:08,May 28 08:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_745_L-L-H_1987-03-29_19-00-00_SM3_BF1_SLR4,SUCCESS,9.037777777777778,40,,22278.,0.3811,1.24,May 29 11:12,May 29 20:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_746_H-L-L_2014-04-17_20-00-00_SM3_BF1_SLR4,SUCCESS,6.996111111111111,28,,23199.,0.3801,0.17,May 28 01:09,May 28 08:08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_746_L-H-L_1995-08-30_06-00-00_SM3_BF1_SLR4,SUCCESS,7.705277777777778,32,,24922.,0.3772,1.02,May 30 14:06,May 30 21:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_746_L-L-H_2019-01-27_21-00-00_SM3_BF1_SLR4,SUCCESS,8.76361111111111,36,,46285.,0.7882,4.31,May 29 11:12,May 29 19:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_747_H-L-L_2016-02-10_18-00-00_SM3_BF1_SLR4,SUCCESS,7.178888888888889,32,,20344.,0.3835,0.86,May 28 01:09,May 28 08:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_747_L-H-L_1994-12-30_16-00-00_SM3_BF1_SLR4,SUCCESS,7.368611111111111,32,,28316.,0.4629,1.36,May 30 14:06,May 30 21:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_747_L-L-H_2006-02-03_16-00-00_SM3_BF1_SLR4,SUCCESS,10.302777777777779,44,,28945.,0.4727,2.20,May 29 11:13,May 29 21:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_748_H-L-L_2007-04-15_11-00-00_SM3_BF1_SLR4,SUCCESS,8.531111111111112,36,,52511.,0.8956,1.57,May 28 01:09,May 28 09:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_748_L-H-L_2013-04-22_04-00-00_SM3_BF1_SLR4,SUCCESS,9.862499999999999,40,,25969.,0.4274,2.08,May 30 14:06,May 30 23:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_749_H-L-L_2022-01-16_12-00-00_SM3_BF1_SLR4,SUCCESS,9.221666666666668,40,,32916.,0.5822,1.44,May 28 01:08,May 28 10:21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_749_L-H-L_2017-10-05_05-00-00_SM3_BF1_SLR4,SUCCESS,9.878333333333334,40,,72419.,1.143,0.60,May 30 14:06,May 30 23:59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_749_L-L-H_1984-02-22_05-00-00_SM3_BF1_SLR4,SUCCESS,8.370833333333334,36,,42257.,0.6961,2.43,May 29 11:13,May 29 19:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_74_H-H-H_2021-11-05_15-00-00_SM3_BF1_SLR4,SUCCESS,12.793333333333333,52,,38183.,0.5462,2.57,May 27 01:48,May 27 14:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_74_H-H-L_1988-12-12_19-00-00_SM3_BF1_SLR4,SUCCESS,7.729166666666667,32,,17156.,0.3018,0.16,May 27 02:06,May 27 09:50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_74_H-L-H_2018-12-20_15-00-00_SM3_BF1_SLR4,SUCCESS,12.72861111111111,52,,69535.,1.236,1.71,May 27 02:08,May 27 14:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_74_H-L-L_2003-12-11_03-00-00_SM3_BF1_SLR4,SUCCESS,17.85638888888889,72,,32412.,0.5520,60.78,May 28 01:08,May 28 18:59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_74_L-H-H_2023-10-12_08-00-00_SM3_BF1_SLR4,SUCCESS,12.795833333333333,52,,20041.,0.3304,2.99,May 28 01:10,May 28 13:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_74_L-H-L_2009-12-24_23-00-00_SM3_BF1_SLR4,SUCCESS,8.521944444444445,36,,19287.,0.3136,0.87,May 30 14:06,May 30 22:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_74_L-L-H_2020-09-28_02-00-00_SM3_BF1_SLR4,SUCCESS,7.828333333333333,32,,25178.,0.4102,0.72,May 29 11:13,May 29 19:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_750_H-L-L_2002-03-02_12-00-00_SM3_BF1_SLR4,SUCCESS,9.338055555555556,40,,19333.,0.3202,3.58,May 28 01:08,May 28 10:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_750_L-H-L_1991-01-25_12-00-00_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,May 30 14:03,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_750_L-L-H_2023-06-20_17-00-00_SM3_BF1_SLR4,SUCCESS,7.864999999999999,32,,38354.,0.6766,1.05,May 29 11:13,May 29 19:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_751_H-L-L_2014-04-17_20-00-00_SM3_BF1_SLR4,SUCCESS,9.651111111111112,40,,41480.,0.7493,0.60,May 28 01:08,May 28 10:47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_751_L-H-L_1979-02-17_21-00-00_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,May 30 14:03,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_751_L-L-H_1979-05-07_17-00-00_SM3_BF1_SLR4,SUCCESS,11.11111111111111,48,,40988.,0.7030,2.74,May 29 11:12,May 29 22:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_752_H-L-L_2023-04-30_16-00-00_SM3_BF1_SLR4,SUCCESS,8.83361111111111,36,,54876.,0.8749,0.50,May 28 01:09,May 28 09:59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_752_L-H-L_1997-06-05_05-00-00_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,May 30 14:03,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_752_L-L-H_2010-03-11_20-00-00_SM3_BF1_SLR4,SUCCESS,6.845,28,,27703.,0.4849,0.95,May 29 11:13,May 29 18:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_753_H-L-L_2000-10-09_11-00-00_SM3_BF1_SLR4,SUCCESS,8.143611111111111,36,,42628.,0.6675,1.02,May 28 01:08,May 28 09:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_753_L-H-L_1996-10-04_22-00-00_SM3_BF1_SLR4,SUCCESS,9.975833333333334,40,,46642.,0.7830,0.78,May 30 14:06,May 31 00:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_753_L-L-H_2017-11-23_16-00-00_SM3_BF1_SLR4,SUCCESS,9.736666666666666,40,,28244.,0.4970,1.57,May 29 11:13,May 29 20:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_754_H-L-L_2021-11-19_18-00-00_SM3_BF1_SLR4,SUCCESS,9.297222222222222,40,,45299.,0.8046,2.19,May 28 01:09,May 28 10:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_754_L-H-L_2023-09-28_03-00-00_SM3_BF1_SLR4,SUCCESS,8.368055555555555,36,,18777.,0.3338,1.07,May 30 14:06,May 30 22:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_754_L-L-H_1997-12-25_18-00-00_SM3_BF1_SLR4,SUCCESS,11.684444444444445,48,,43006.,0.7206,1.12,May 29 11:14,May 29 22:55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_755_H-L-L_2020-08-10_02-00-00_SM3_BF1_SLR4,SUCCESS,8.06027777777778,36,,39822.,0.7137,0.38,May 28 01:08,May 28 09:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_755_L-H-L_2009-12-24_23-00-00_SM3_BF1_SLR4,SUCCESS,8.044722222222221,36,,21186.,0.3283,0.91,May 30 14:06,May 30 22:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_756_H-L-L_2012-03-04_12-00-00_SM3_BF1_SLR4,SUCCESS,8.0725,36,,32631.,0.5325,0.72,May 28 01:08,May 28 09:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_756_L-L-H_2006-02-03_16-00-00_SM3_BF1_SLR4,SUCCESS,9.66861111111111,40,,36466.,0.6130,2.68,May 29 11:13,May 29 20:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_757_L-L-H_2014-05-16_00-00-00_SM3_BF1_SLR4,SUCCESS,9.143611111111111,40,,35261.,0.5727,2.20,May 29 11:13,May 29 20:21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_758_H-L-L_2003-12-17_15-00-00_SM3_BF1_SLR4,SUCCESS,8.170555555555556,36,,23127.,0.3454,0.16,May 28 01:08,May 28 09:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_758_L-H-L_1997-06-05_05-00-00_SM3_BF1_SLR4,SUCCESS,11.279166666666667,48,,53615.,0.8641,3.01,May 30 14:06,May 31 01:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_758_L-L-H_1984-04-04_01-00-00_SM3_BF1_SLR4,SUCCESS,11.620833333333334,48,,68869.,1.011,3.18,May 29 11:13,May 29 22:50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_759_H-L-L_2000-10-09_11-00-00_SM3_BF1_SLR4,SUCCESS,15.370833333333334,64,,108186.,1.808,1.61,May 28 01:10,May 28 16:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_759_L-H-L_1994-05-20_02-00-00_SM3_BF1_SLR4,SUCCESS,8.627500000000001,36,,44395.,0.7339,1.24,May 30 14:08,May 30 22:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_759_L-L-H_2020-06-07_02-00-00_SM3_BF1_SLR4,SUCCESS,13.529166666666667,56,,18825.,0.2882,7.65,May 29 11:14,May 30 00:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_75_H-H-H_2007-09-30_18-00-00_SM3_BF1_SLR4,SUCCESS,13.595833333333333,56,,72259.,1.078,4.36,May 27 01:48,May 27 15:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_75_H-H-L_2005-01-28_05-00-00_SM3_BF1_SLR4,SUCCESS,6.280277777777778,28,,54666.,0.9568,0.43,May 27 02:06,May 27 08:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_75_H-L-H_2008-03-07_19-00-00_SM3_BF1_SLR4,SUCCESS,10.189722222222223,44,,49019.,0.7984,2.28,May 27 02:08,May 27 12:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_75_H-L-L_2023-03-03_21-00-00_SM3_BF1_SLR4,SUCCESS,11.419166666666666,48,,27062.,0.4860,1.10,May 28 01:10,May 28 12:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_75_L-H-H_2023-10-12_08-00-00_SM3_BF1_SLR4,SUCCESS,11.802222222222223,48,,28715.,0.4698,2.85,May 28 01:10,May 28 12:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_75_L-H-L_1982-12-13_16-00-00_SM3_BF1_SLR4,SUCCESS,7.221666666666667,32,,35888.,0.6649,0.46,May 30 14:08,May 30 21:21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_75_L-L-H_1982-03-29_03-00-00_SM3_BF1_SLR4,SUCCESS,8.325555555555555,36,,66821.,1.108,0.57,May 29 11:13,May 29 19:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_760_H-L-L_2023-02-12_17-00-00_SM3_BF1_SLR4,SUCCESS,7.253055555555555,32,,18689.,0.3246,0.45,May 28 01:11,May 28 08:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_760_L-H-L_2011-08-26_14-00-00_SM3_BF1_SLR4,SUCCESS,8.582777777777778,36,,19224.,0.3043,1.26,May 30 14:08,May 30 22:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_760_L-L-H_1996-03-31_01-00-00_SM3_BF1_SLR4,SUCCESS,7.809444444444444,32,,39377.,0.6738,0.51,May 29 11:13,May 29 19:01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_761_H-L-L_2012-10-30_20-00-00_SM3_BF1_SLR4,SUCCESS,6.8025,28,,16503.,0.2760,0.30,May 28 01:10,May 28 07:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_761_L-L-H_2007-02-02_05-00-00_SM3_BF1_SLR4,SUCCESS,9.716666666666667,40,,46999.,0.7719,2.86,May 29 11:13,May 29 20:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_762_H-L-L_2018-03-12_20-00-00_SM3_BF1_SLR4,SUCCESS,11.856388888888889,48,,59332.,0.9490,2.43,May 28 01:11,May 28 13:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_762_L-H-L_2000-01-08_22-00-00_SM3_BF1_SLR4,SUCCESS,10.546388888888888,44,,61132.,1.025,2.79,May 30 14:08,May 31 00:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_762_L-L-H_2009-09-02_18-00-00_SM3_BF1_SLR4,SUCCESS,10.37638888888889,44,,46315.,0.7797,1.29,May 29 11:13,May 29 21:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_763_H-L-L_2023-01-14_00-00-00_SM3_BF1_SLR4,SUCCESS,8.637777777777778,36,,71325.,1.227,0.82,May 28 01:11,May 28 09:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_763_L-H-L_1996-10-04_22-00-00_SM3_BF1_SLR4,SUCCESS,9.948333333333334,40,,37635.,0.6308,2.05,May 30 14:08,May 31 00:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_763_L-L-H_1983-12-29_04-00-00_SM3_BF1_SLR4,SUCCESS,9.065555555555557,40,,48543.,0.8110,2.73,May 29 11:13,May 29 20:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_764_L-H-L_2017-10-17_14-00-00_SM3_BF1_SLR4,SUCCESS,7.361666666666666,32,,30223.,0.4845,1.30,May 30 14:07,May 30 21:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_764_L-L-H_2014-12-22_09-00-00_SM3_BF1_SLR4,SUCCESS,11.100555555555555,48,,26118.,0.4350,3.11,May 29 11:13,May 29 22:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_765_H-L-L_2015-02-02_21-00-00_SM3_BF1_SLR4,SUCCESS,7.804166666666666,32,,21590.,0.4065,0.87,May 28 01:10,May 28 08:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_765_L-H-L_2022-01-12_03-00-00_SM3_BF1_SLR4,SUCCESS,8.562222222222223,36,,60272.,0.9260,0.56,May 30 14:08,May 30 22:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_765_L-L-H_2003-03-09_20-00-00_SM3_BF1_SLR4,SUCCESS,11.123611111111112,48,,34929.,0.5742,2.39,May 29 11:12,May 29 22:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_766_H-L-L_2017-01-23_00-00-00_SM3_BF1_SLR4,SUCCESS,6.9575000000000005,28,,19026.,0.3198,0.16,May 28 01:11,May 28 08:08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_766_L-H-L_2024-09-10_10-00-00_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,May 30 14:05,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_766_L-L-H_2021-04-11_17-00-00_SM3_BF1_SLR4,SUCCESS,11.916666666666666,48,,41307.,0.6670,2.91,May 29 11:13,May 29 23:08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_767_H-L-L_2022-01-16_12-00-00_SM3_BF1_SLR4,SUCCESS,8.709722222222222,36,,31724.,0.5366,1.66,May 28 01:10,May 28 09:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_767_L-H-L_2023-09-28_03-00-00_SM3_BF1_SLR4,SUCCESS,10.27138888888889,44,,22922.,0.3889,1.15,May 30 14:07,May 31 00:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_767_L-L-H_2009-12-05_02-00-00_SM3_BF1_SLR4,SUCCESS,9.342500000000001,40,,44950.,0.7423,2.36,May 29 11:13,May 29 20:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_768_H-L-L_1981-03-16_18-00-00_SM3_BF1_SLR4,SUCCESS,12.453055555555554,52,,54321.,0.9744,3.08,May 28 01:11,May 28 13:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_768_L-H-L_1982-10-24_09-00-00_SM3_BF1_SLR4,SUCCESS,8.4375,36,,23936.,0.3959,0.96,May 30 14:08,May 30 22:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_768_L-L-H_2020-06-07_02-00-00_SM3_BF1_SLR4,SUCCESS,10.160833333333334,44,,17819.,0.2839,3.69,May 29 11:13,May 29 21:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_769_H-L-L_2021-03-06_21-00-00_SM3_BF1_SLR4,SUCCESS,12.058611111111112,52,,28903.,0.4700,2.87,May 28 01:10,May 28 13:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_769_L-H-L_2024-02-04_00-00-00_SM3_BF1_SLR4,SUCCESS,10.599166666666667,44,,42584.,0.7221,2.88,May 30 14:08,May 31 00:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_769_L-L-H_1997-09-27_11-00-00_SM3_BF1_SLR4,SUCCESS,7.914444444444444,32,,31833.,0.5276,0.81,May 29 11:13,May 29 19:08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_76_H-H-H_1987-02-05_12-00-00_SM3_BF1_SLR4,SUCCESS,9.504722222222222,40,,22489.,0.3808,1.18,May 27 01:48,May 27 11:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_76_H-H-L_1989-03-10_05-00-00_SM3_BF1_SLR4,SUCCESS,11.277777777777779,48,,90267.,1.550,0.43,May 27 02:06,May 27 13:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_76_H-L-H_1979-04-25_09-00-00_SM3_BF1_SLR4,SUCCESS,10.128333333333334,44,,56682.,1.055,2.80,May 27 02:08,May 27 12:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_76_H-L-L_2001-01-23_12-00-00_SM3_BF1_SLR4,SUCCESS,8.724722222222223,36,,20080.,0.3209,0.87,May 28 01:10,May 28 09:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_76_L-H-H_1986-01-10_08-00-00_SM3_BF1_SLR4,SUCCESS,12.303055555555556,52,,16625.,0.2447,3.14,May 28 01:10,May 28 13:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_76_L-H-L_2019-11-16_23-00-00_SM3_BF1_SLR4,SUCCESS,6.929444444444445,28,,26085.,0.4255,0.95,May 30 14:08,May 30 21:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_76_L-L-H_2003-03-28_00-00-00_SM3_BF1_SLR4,SUCCESS,7.536944444444444,32,,17716.,0.2958,0.82,May 29 11:13,May 29 18:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_770_H-L-L_1991-12-19_15-00-00_SM3_BF1_SLR4,SUCCESS,7.439444444444445,32,,32621.,0.5538,0.16,May 28 01:10,May 28 08:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_770_L-H-L_2002-08-07_16-00-00_SM3_BF1_SLR4,SUCCESS,8.81027777777778,36,,31034.,0.5306,1.09,May 30 14:08,May 30 22:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_770_L-L-H_2020-09-28_02-00-00_SM3_BF1_SLR4,SUCCESS,10.627500000000001,44,,30251.,0.4693,3.40,May 29 11:13,May 29 21:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_771_H-L-L_2023-02-12_17-00-00_SM3_BF1_SLR4,SUCCESS,8.245555555555555,36,,23641.,0.4380,0.98,May 28 01:10,May 28 09:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_771_L-H-L_2017-10-17_14-00-00_SM3_BF1_SLR4,SUCCESS,9.085833333333333,40,,56939.,1.003,0.58,May 30 14:08,May 30 23:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_771_L-L-H_1984-02-22_05-00-00_SM3_BF1_SLR4,SUCCESS,11.829722222222221,48,,24585.,0.4228,3.00,May 29 11:13,May 29 23:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_772_H-L-L_2020-03-05_19-00-00_SM3_BF1_SLR4,SUCCESS,8.67361111111111,36,,47567.,0.8260,1.11,May 28 01:11,May 28 09:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_772_L-H-L_2010-11-03_13-00-00_SM3_BF1_SLR4,SUCCESS,11.070277777777777,48,,27946.,0.4663,1.49,May 30 14:08,May 31 01:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_772_L-L-H_2009-12-05_02-00-00_SM3_BF1_SLR4,SUCCESS,8.419444444444444,36,,25732.,0.4185,2.58,May 29 11:13,May 29 19:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_773_H-L-L_2022-01-16_12-00-00_SM3_BF1_SLR4,SUCCESS,10.897777777777778,44,,28723.,0.4926,2.57,May 28 01:10,May 28 12:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_773_L-H-L_1986-01-24_17-00-00_SM3_BF1_SLR4,SUCCESS,10.047777777777778,44,,25483.,0.4084,1.18,May 30 14:07,May 31 00:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_773_L-L-H_2020-06-07_02-00-00_SM3_BF1_SLR4,SUCCESS,15.397499999999999,64,,28357.,0.4670,6.02,May 29 11:13,May 30 02:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_774_H-L-L_2007-04-15_11-00-00_SM3_BF1_SLR4,SUCCESS,11.249722222222221,48,,62579.,1.032,2.66,May 28 01:10,May 28 12:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_774_L-H-L_1985-09-14_04-00-00_SM3_BF1_SLR4,SUCCESS,10.135277777777777,44,,26206.,0.4560,0.16,May 30 14:07,May 31 00:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_774_L-L-H_2019-01-27_21-00-00_SM3_BF1_SLR4,SUCCESS,8.527777777777779,36,,29502.,0.5300,1.89,May 29 11:13,May 29 19:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
